rating,date,comment,raw_word_count,language,clean_comment,year_month,clean_word_count,subjectivity_score
4.5,2018-03-16,"Zootopia is the 30th highest grossing film of all time, and the fourth animated film to pass $1 billion in global box-office earnings. Judy Hopps, the determined and enthusiastic main character, decides she wants better for herself, even when something else is expected. She faces many hardships as she realizes that creating a different reality for herself will be a lot harder than she first believed. Her difficulties point to the fact that she is a female, and a smaller prey species. In the end, Judy is successful in creating the change that she had been wanting for so long. Zootopia was created to teach people of all ages that goals and dreams can be reached through hard work and determination, no matter what circumstances they may be in. The directors were successful in getting the point across. This essay will analyze the use of irony, symbolism, and a great storyline to show evidence of the creators purpose throughout the film. The directors of Zootopia waste no time in presenting situational irony in the beginning. The main characters are introduced, and we meet Judy Hopps. She is a small bunny with a very large family, and two carrot farmers for parents. She is literally at the ""bottom of the food chain"" in her society. The ironic part of the situation is that she wants to become a police officer. In her world, this workforce is comprised only of large male animals. The creators do this to immediately place her in a position where she is at a disadvantage. To the viewers, her wish to become a cop is almost comical, and the task seems impossible because of her situation. In the end, however, Judy does become a police officer. She not only becomes a cop, she ends up being one of the most successful ones who solves a huge mystery case. The overall story is a testament that if Judy can turn her life around, anyone can. Symbolism is also included in the movie, and it is one of the most powerful tools used in the film to convey the creator's purpose. The characters present in the movie represent many different types of people in the real world. The wide variety of animal species shown in the film are meant to represent the different races, social classes, intelligence levels, etc.., that are present in today's world. The directors do this to give viewers the ability to connect with certain characters that they might be similar to in reality. This is meant to empower the minds of young viewers as they watch the actions of the characters that they connect with. They see them working hard to set goals, and successfully achieve them. This leaves people with a healthy mindset and a hope that they can always better themselves, no matter the circumstances. The overall story itself is another way the point is made. Judy's life and work are anything but easy, and she is constantly dealing with new challenges. She stays optimistic and hopeful for most of the movie, but there is one instance where she finds herself wanting to give up because of the hardships she is facing. These details are crucial to the development of the main idea because it shows viewers how to deal with problems in a healthy way, while maintaining a good attitude. On the other hand, it also shows that the road will be tough, and there will be times where quitting will sound like the best option. Judy does not give up though, and we see her push forward and succeed in the end. Some people think that Zootopia is simply just a kid movie made to do nothing but entertain young children. While the story is animated and easy enough for kids to understand, it has way too many good messages in it to be considered just a kids movie. It teaches things in a way that people of all ages can understand, but the messages taught are very beneficial for people to learn at a young age and carry with them for the rest of their lives. Zootopia is a great film that everyone must see at some point in life. The lessons of hard work and determination are presented through a variety of tools that definitely get the point across to the viewers of the movie. It does this while also remaining exciting and entertaining for young children to enjoy. Judy Hopps is placed in a tough situation, but leaves it successful and strong. Her journey captivates the hearts and minds of many and gives the opportunity for viewers to be inspired by her success and character. The directors want everyone to know that it doesn't matter if a journey has a less than great start. The only thing that matters is that the goal is reached and that there was something learned from the process of getting there.",819,en,zootopia th highest grossing film time fourth animated film pas billion global box office earnings judy hopps determined enthusiastic main character decides want better even something else expected face many hardship realizes creating different reality lot harder first believed difficulty point fact female smaller prey specie end judy successful creating change wanting long zootopia created teach people age goal dream reached hard work determination matter circumstance may director successful getting point across essay analyze use irony symbolism great storyline show evidence creator purpose throughout film director zootopia waste time presenting situational irony beginning main character introduced meet judy hopps small bunny large family two carrot farmer parent literally bottom food chain society ironic part situation want become police officer world workforce comprised large male animal creator immediately place position disadvantage viewer wish become cop almost comical task seems impossible situation end however judy become police officer becomes cop end one successful one solves huge mystery case overall story testament judy turn life around anyone symbolism also included movie one powerful tool used film convey creator purpose character present movie represent many different type people real world wide variety animal specie shown film meant represent different race social class intelligence level etc present today world director give viewer ability connect certain character might similar reality meant empower mind young viewer watch action character connect see working hard set goal successfully achieve leaf people healthy mindset hope always better matter circumstance overall story another way point made judy life work anything easy constantly dealing new challenge stay optimistic hopeful movie one instance find wanting give hardship facing detail crucial development main idea show viewer deal problem healthy way maintaining good attitude hand also show road tough time quitting sound like best option judy give though see push forward succeed end people think zootopia simply kid movie made nothing entertain young child story animated easy enough kid understand way many good message considered kid movie teach thing way people age understand message taught beneficial people learn young age carry rest life zootopia great film everyone must see point life lesson hard work determination presented variety tool definitely get point across viewer movie also remaining exciting entertaining young child enjoy judy hopps placed tough situation leaf successful strong journey captivates heart mind many give opportunity viewer inspired success character director want everyone know matter journey less great start thing matter goal reached something learned process getting,2018-03,402,3.2130383860046186
5.0,2018-03-15,So good I have no words to describe it,9,en,good word describe,2018-03,3,3.8045165350291357
5.0,2018-03-14,"cartoon adaptation of our society, must see",7,en,cartoon adaptation society must see,2018-03,5,3.629438804335013
5.0,2018-03-14,"Cute, sweet, really for all family. best of 2016!",9,en,cute sweet really family best,2018-03,5,7.574928902472159
4.0,2018-03-13,"wasn't what i expected at all, but good all the same",11,en,expected good,2018-03,2,8.068906170177414
5.0,2018-03-13,Great movie for everybody.must see,5,en,great movie everybody must see,2018-03,5,4.710965912698975
4.5,2018-03-12,very funny look to our society,6,en,funny look society,2018-03,3,3.6085069574041118
5.0,2018-03-07,Fantastic movie! Everybody should see it,6,en,fantastic movie everybody see,2018-03,4,5.538759687098888
5.0,2018-03-06,I'm still impressed after the premiere. very good. everybode should to see it,13,en,still impressed premiere good everybode see,2018-03,6,3.2524381791561683
4.0,2018-03-02,"This movie was excellent, especially for a movie with a bunch of talking animals.",14,en,movie excellent especially movie bunch talking animal,2018-03,7,5.188203938220715
4.5,2018-02-24,"This is Disney's best movie I've seen this decade (not including Pixar). It's got great, memorable characters that play off each other wonderfully, an interesting story, great humor, a unique and fascinating world, and on top of that, a relevant and well handled message!",44,en,disney best movie seen decade including pixar got great memorable character play wonderfully interesting story great humor unique fascinating world top relevant well handled message,2018-02,25,4.199227824369381
